Unix,Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USDT,tradecount
1.61827E+12,4/13/2021,BCHUSDT,670.57,752,666.8,745.14,322260.7521,229957344.1,346709
1.61819E+12,4/12/2021,BCHUSDT,689.68,700,652.05,670.39,163792.2563,110542912.6,163715
1.6181E+12,4/11/2021,BCHUSDT,673.41,715.7,669.48,689.65,262377.8927,181483841.9,273520
1.61801E+12,4/10/2021,BCHUSDT,631.38,681.9,624.37,673.1,198066.1015,130825765.7,237637
1.61793E+12,4/9/2021,BCHUSDT,642.93,649.7,625,631.21,111815.695,71228055.29,114157
1.61784E+12,4/8/2021,BCHUSDT,615.77,643.82,609.14,643.35,145110.4967,91171594.67,133760
1.61775E+12,4/7/2021,BCHUSDT,662.71,694.71,594.29,615.93,400244.948,256657464.5,326132
1.61767E+12,4/6/2021,BCHUSDT,647.24,673.9,614.68,662.5,304984.2993,197704389.7,278271
1.61758E+12,4/5/2021,BCHUSDT,560.8,650,553.66,647.21,293929.3577,176528498.4,283232
1.61749E+12,4/4/2021,BCHUSDT,530.66,564.4,521.07,560.78,107555.1452,59197169.97,101792
1.61741E+12,4/3/2021,BCHUSDT,580.4,595.91,529.1,530.59,184193.0682,104786670.2,175389
1.61732E+12,4/2/2021,BCHUSDT,556.66,598.54,545.13,580.64,206037.0349,118302411.6,208101
1.61724E+12,4/1/2021,BCHUSDT,541.11,560,528.65,556.66,148840.2563,81080130.97,149131
1.61715E+12,3/31/2021,BCHUSDT,525.75,545.15,502.63,541.06,129530.0869,67886577.92,136353
1.61706E+12,3/30/2021,BCHUSDT,518.37,536.55,511.3,525.75,84618.16447,44425059.12,89999
1.61698E+12,3/29/2021,BCHUSDT,497.1,525,491.5,518.36,86795.79347,44523289.24,90527
1.61689E+12,3/28/2021,BCHUSDT,500.59,505.59,485,497.04,65710.04194,32764992.47,74325
1.6168E+12,3/27/2021,BCHUSDT,505.75,509.66,484.88,500.58,68717.5698,34254698.71,87318
1.61672E+12,3/26/2021,BCHUSDT,472.79,507.69,470.36,505.81,125094.9622,60974525.82,113296
1.61663E+12,3/25/2021,BCHUSDT,474.23,482.4,451,472.8,133333.2748,62552760.44,141428
1.61654E+12,3/24/2021,BCHUSDT,510.81,529.58,441.47,474.22,151972.9914,75626656.57,223928
1.61646E+12,3/23/2021,BCHUSDT,509.1,533.59,505.4,510.76,143098.4987,74676454.98,157783
1.61637E+12,3/22/2021,BCHUSDT,523.58,539.63,506,509.07,129368.9268,67771613.51,102264
1.61628E+12,3/21/2021,BCHUSDT,536.28,543.26,515,523.59,74186.58933,39038916.18,63600
1.6162E+12,3/20/2021,BCHUSDT,532.3,551.88,529.51,536.05,80188.49595,43559704.27,78322
1.61611E+12,3/19/2021,BCHUSDT,528.45,551,516.92,532.37,93469.59007,50046691.67,99094
1.61603E+12,3/18/2021,BCHUSDT,541.67,547,522.59,528.17,106568.4963,57094322.19,84720
1.61594E+12,3/17/2021,BCHUSDT,528.63,542.04,511.4,541.57,90157.53471,47389462.35,76367
1.61585E+12,3/16/2021,BCHUSDT,523.56,538.45,502.2,528.5,143752.2021,75216930.39,105136
1.61577E+12,3/15/2021,BCHUSDT,551.72,568.16,514.56,523.2,218431.8332,116811207.7,190371
1.61568E+12,3/14/2021,BCHUSDT,594.06,601.98,551.18,552.02,197851.568,114160748,141062
1.61559E+12,3/13/2021,BCHUSDT,538.36,608.96,521.27,593.99,260595.4858,149078513.1,181418
1.61551E+12,3/12/2021,BCHUSDT,549.81,564.08,508.89,538.44,209147.5598,112515275.8,219301
1.61542E+12,3/11/2021,BCHUSDT,546.42,565.15,528,549.85,244274.8919,133090295.6,441687
1.61533E+12,3/10/2021,BCHUSDT,545.44,568.24,517,546.27,229766.3039,125295069.8,160057
1.61525E+12,3/9/2021,BCHUSDT,529.2,547.13,523.22,545.32,143611.2855,77243060.8,117536
1.61516E+12,3/8/2021,BCHUSDT,516.83,529.84,500.33,529.15,151597.326,78250753.74,99374
1.61508E+12,3/7/2021,BCHUSDT,500.31,519.11,500.31,516.56,104970.7107,53488047,74107
1.61499E+12,3/6/2021,BCHUSDT,496.95,505.87,482.28,500.38,82735.55778,40921873.34,61712
1.6149E+12,3/5/2021,BCHUSDT,505.46,505.83,472.7,497.22,147000.3846,71820972.25,106203
1.61482E+12,3/4/2021,BCHUSDT,520.84,538.73,492.43,505.31,192087.4619,98856159.37,126879
1.61473E+12,3/3/2021,BCHUSDT,517.49,555.71,510.79,520.82,253513.1959,135284198.8,293307
1.61464E+12,3/2/2021,BCHUSDT,501.35,549.87,494.06,517.62,351409.6226,183330610.1,365710
1.61456E+12,3/1/2021,BCHUSDT,460.17,506.35,457.28,501.61,197158.9882,95067431.66,116410
1.61447E+12,2/28/2021,BCHUSDT,483.21,485.25,431.4,460.12,283779.0355,128837832.4,140722
1.61438E+12,2/27/2021,BCHUSDT,484.46,510,473.09,483.35,190832.4591,93639672.63,115493
1.6143E+12,2/26/2021,BCHUSDT,499.06,508.6,457.22,484.46,371279.7972,179806157.6,191379
1.61421E+12,2/25/2021,BCHUSDT,527.08,558,493.62,499.67,317396.6914,168456692.4,216944
1.61412E+12,2/24/2021,BCHUSDT,515.84,556.13,495.53,526.99,404924.0895,215288125.2,403993
1.61404E+12,2/23/2021,BCHUSDT,628.6,632.53,407.8,515.84,907191.4964,469718180.1,511072
1.61395E+12,2/22/2021,BCHUSDT,706.16,710.42,535.17,628.98,597641.0301,378358537.8,366746
1.61387E+12,2/21/2021,BCHUSDT,678.09,736.61,665.51,706.28,360628.167,252406313.4,236743
1.61378E+12,2/20/2021,BCHUSDT,718.95,748.88,626.65,678.29,463755.2178,329883423.6,305962
1.61369E+12,2/19/2021,BCHUSDT,704.04,744.12,681.26,718.98,358793.8387,256045272.4,225062
1.61361E+12,2/18/2021,BCHUSDT,716.39,730,688.75,703.7,266720.7695,189396354,176078
1.61352E+12,2/17/2021,BCHUSDT,705.51,726.9,675.26,716.45,353699.3647,250651009.1,235730
1.61343E+12,2/16/2021,BCHUSDT,715.61,745,668.8,705.39,491219.6416,347966747.2,404944
1.61335E+12,2/15/2021,BCHUSDT,720.4,773.84,601,715.52,895763.4429,629029558,613741
1.61326E+12,2/14/2021,BCHUSDT,668.32,749,652,720.44,781088.0223,544701180.9,492389
1.61317E+12,2/13/2021,BCHUSDT,576.15,668.6,540,668.3,577319.1425,350081039,342647
1.61309E+12,2/12/2021,BCHUSDT,529.91,580,509.84,576.43,385756.2749,209086073.4,222307
1.613E+12,2/11/2021,BCHUSDT,495.08,542.47,490.51,530.4,309368.4576,161078263.1,180331
1.61292E+12,2/10/2021,BCHUSDT,514.85,538.96,467.51,494.85,478451.2213,241433948.3,263969
1.61283E+12,2/9/2021,BCHUSDT,483.99,519.5,472.7,514.42,430012.3195,212549964.8,242136
1.61274E+12,2/8/2021,BCHUSDT,444.77,488.86,436.54,483.99,287368.3658,133288560.8,179663
1.61266E+12,2/7/2021,BCHUSDT,458.27,464.06,429.37,444.8,263930.5692,118587279.6,164882
1.61257E+12,2/6/2021,BCHUSDT,447.86,490.25,445.79,457.78,466508.6643,220134137.4,354243
1.61248E+12,2/5/2021,BCHUSDT,421.03,449,417.54,447.72,196582.9991,85525901.21,108694
1.6124E+12,2/4/2021,BCHUSDT,446.13,454.94,412.74,420.91,237044.7332,102459492.1,124409
1.61231E+12,2/3/2021,BCHUSDT,430.23,449.8,428.09,446.1,213884.2272,93908783.76,109623
1.61222E+12,2/2/2021,BCHUSDT,414.43,434.94,410.97,430.31,208441.0914,88028637.51,115351
1.61214E+12,2/1/2021,BCHUSDT,399.3,445.72,389.51,414.48,319432.9976,132709078.2,164408
1.61205E+12,1/31/2021,BCHUSDT,417,417.05,390.51,399.3,150953.5773,60830730.26,99766
1.61196E+12,1/30/2021,BCHUSDT,407.09,419.91,392.13,417.02,212546.2787,86237626.89,124226
1.61188E+12,1/29/2021,BCHUSDT,404.77,435.08,391.12,407.03,413125.5386,171223273.2,222814
1.61179E+12,1/28/2021,BCHUSDT,377.25,414.66,370.14,404.75,199449.3445,78440960.03,112242
1.61171E+12,1/27/2021,BCHUSDT,427.6,428.08,369.79,377.17,277907.1511,108131129.4,165394
1.61162E+12,1/26/2021,BCHUSDT,432.2,438.69,413.02,427.46,178944.061,76407894.41,108384
1.61153E+12,1/25/2021,BCHUSDT,439.67,465.2,430.43,432.28,215535.2416,97035640.59,122832
1.61145E+12,1/24/2021,BCHUSDT,431.34,448.84,421.4,439.52,142813.3179,62244351.27,81870
1.61136E+12,1/23/2021,BCHUSDT,439.79,444,416.05,431.36,167946.0876,72478629.55,96363
1.61127E+12,1/22/2021,BCHUSDT,418.41,450.46,391.77,439.79,358565.4193,151494329.4,190622
1.61119E+12,1/21/2021,BCHUSDT,496.96,499.4,405.48,418.68,392151.8381,176382526.8,228748
1.6111E+12,1/20/2021,BCHUSDT,507.14,518.62,470.01,496.95,372676.3606,184279328.9,216057
1.61101E+12,1/19/2021,BCHUSDT,508.83,553.73,502.76,507.04,484274.0851,254239976.3,286336
1.61093E+12,1/18/2021,BCHUSDT,479.32,514.54,469.28,508.95,310010.5671,152329789.7,186636
1.61084E+12,1/17/2021,BCHUSDT,489.78,495.84,461.45,479.37,256429.1529,122629098.4,137626
1.61076E+12,1/16/2021,BCHUSDT,490.7,515.55,473.41,489.74,405440.8685,200500971.5,216587
1.61067E+12,1/15/2021,BCHUSDT,527.15,536.39,452.61,490.7,488575.1431,241559138.6,361583
1.61058E+12,1/14/2021,BCHUSDT,496.11,538.88,483.5,527,476933.7092,243598675.4,283249
1.6105E+12,1/13/2021,BCHUSDT,451.81,500.88,435.1,496.06,469471.022,222260132.1,280819
1.61041E+12,1/12/2021,BCHUSDT,476.87,510,443.01,451.88,628843.8071,297790830.4,359685
1.61032E+12,1/11/2021,BCHUSDT,599.94,602.92,400,476.78,1332756.462,641836069.6,856000
1.61024E+12,1/10/2021,BCHUSDT,574.97,629.79,548.4,599.98,1365089.902,805638678.5,977743
1.61015E+12,1/9/2021,BCHUSDT,437.14,588.67,417.52,574.88,825506.0287,406436253.3,520145
1.61006E+12,1/8/2021,BCHUSDT,448.01,454.41,401.95,436.98,449738.2463,194859053.2,242464
1.60998E+12,1/7/2021,BCHUSDT,453.72,484,426.82,448,471462.8675,213976367.5,269518
1.60989E+12,1/6/2021,BCHUSDT,418.49,458,410.63,453.44,368396.777,159955128.4,221014
1.6098E+12,1/5/2021,BCHUSDT,405.61,425.44,389.46,418.09,351147.8164,143352748.9,187870
1.60972E+12,1/4/2021,BCHUSDT,423.72,464.33,380.42,405.49,711761.9146,295413476.1,391214
1.60963E+12,1/3/2021,BCHUSDT,354.35,433.83,354.22,423.61,739824.8515,289423744.2,411878
1.60955E+12,1/2/2021,BCHUSDT,341.74,368,333.05,354.55,342010.7259,120136720.2,191124
1.60946E+12,1/1/2021,BCHUSDT,342.05,355.4,331.16,341.83,195655.5926,67593389.36,107466
1.60937E+12,12/31/2020,BCHUSDT,358.87,361.52,334.33,342.15,223697.3854,77924681.25,123516
1.60929E+12,12/30/2020,BCHUSDT,352.88,366.88,341.33,358.69,293073.5163,103753540.3,169786
1.6092E+12,12/29/2020,BCHUSDT,360.77,366.97,330.01,352.92,361927.9111,125197622.3,233368
1.60911E+12,12/28/2020,BCHUSDT,337.92,377,334,360.77,460802.9588,165639943.9,271506
1.60903E+12,12/27/2020,BCHUSDT,323.71,366.87,307.01,338.1,649963.4339,221164563,334192
1.60894E+12,12/26/2020,BCHUSDT,319.29,330.39,310,323.6,405661.1725,130124095.7,191493
1.60885E+12,12/25/2020,BCHUSDT,296.9,325.33,293.1,319.14,364106.3812,113332087.9,204792
1.60877E+12,12/24/2020,BCHUSDT,275.48,299.63,270.56,296.99,352851.3897,99470588.33,170238
1.60868E+12,12/23/2020,BCHUSDT,322.73,326.43,266.16,275.48,535898.9637,158605642.5,260642
1.6086E+12,12/22/2020,BCHUSDT,313.47,324.86,298,322.69,471124.4517,147086583.9,217843
1.60851E+12,12/21/2020,BCHUSDT,348.98,380.47,307,313.41,814909.1034,278956456.3,520991
1.60842E+12,12/20/2020,BCHUSDT,317.97,368.52,310.05,349.21,659808.1129,229622304.3,438570
1.60834E+12,12/19/2020,BCHUSDT,313.33,325.5,309.2,318.13,280722.8154,89222266.24,167269
1.60825E+12,12/18/2020,BCHUSDT,310.58,323.11,305,313.33,260821.4124,81489814.79,138902
1.60816E+12,12/17/2020,BCHUSDT,312,331.34,300.9,310.73,481220.5844,152419625.7,244098
1.60808E+12,12/16/2020,BCHUSDT,288.86,314.4,281.69,312.07,327142.8336,96775088.03,188046
1.60799E+12,12/15/2020,BCHUSDT,277,299,270.3,288.85,268961.5571,77159280.38,153552
1.6079E+12,12/14/2020,BCHUSDT,275.96,280.37,265.03,276.94,102754.7972,27994891.9,58327
1.60782E+12,12/13/2020,BCHUSDT,267.74,282.6,265.7,276.02,113669.8032,31267868.52,65128
1.60773E+12,12/12/2020,BCHUSDT,259.3,269.73,257.96,267.89,104091.4632,27677214,58338
1.60764E+12,12/11/2020,BCHUSDT,265.77,266.93,256,259.24,137006.884,35538989.6,73001
1.60756E+12,12/10/2020,BCHUSDT,268.6,269.33,261.33,265.75,85390.42785,22661832.96,50227
1.60747E+12,12/9/2020,BCHUSDT,267.8,271.19,255,268.7,157133.4563,41548648.23,80292
1.60739E+12,12/8/2020,BCHUSDT,283.9,284.96,262.72,267.7,128987.987,35374297.87,68394
1.6073E+12,12/7/2020,BCHUSDT,286.2,290.87,281.03,283.86,98217.22459,28052885.85,53905
1.60721E+12,12/6/2020,BCHUSDT,289.59,293.65,279.24,286.24,110403.4177,31538990.14,54641
1.60713E+12,12/5/2020,BCHUSDT,279.47,289.98,274.43,289.57,124587.0068,35183642.61,73139
1.60704E+12,12/4/2020,BCHUSDT,292.07,307.65,276.64,279.56,306549.7892,89098279.31,155261
1.60695E+12,12/3/2020,BCHUSDT,294.22,297.38,285.48,292.1,141969.4474,41357331.88,72224
1.60687E+12,12/2/2020,BCHUSDT,287.47,298,280,294.15,194628.4704,56521813.7,102091
1.60678E+12,12/1/2020,BCHUSDT,317.37,320.87,271.38,287.61,539030.7135,161628092.7,279451
1.60669E+12,11/30/2020,BCHUSDT,285.17,322.37,280.07,317.49,405407.2707,122075118.1,183885
1.60661E+12,11/29/2020,BCHUSDT,275.98,289.1,272,285.04,226833.8513,63665687.81,100738
1.60652E+12,11/28/2020,BCHUSDT,265.55,284.98,260.74,275.97,274278.3891,75106156.02,119983
1.60644E+12,11/27/2020,BCHUSDT,271.49,279.11,255.57,265.45,328389.0224,87486024.46,150649
1.60635E+12,11/26/2020,BCHUSDT,312.86,321.5,250.4,271.44,841742.9974,235276484.3,385345
1.60626E+12,11/25/2020,BCHUSDT,347.74,363.61,297.9,312.99,544153.84,184794575.7,343314
1.60618E+12,11/24/2020,BCHUSDT,323.09,372,318,348.06,812068.6739,279369302.6,432123
1.60609E+12,11/23/2020,BCHUSDT,288.95,327.12,282.33,323.22,504293.3637,153402524.6,284256
1.606E+12,11/22/2020,BCHUSDT,305.07,312.97,273.81,288.91,471820.8359,137107097.2,263132
1.60592E+12,11/21/2020,BCHUSDT,260,309.35,256.09,305.06,554751.8273,157100579.4,288776
1.60583E+12,11/20/2020,BCHUSDT,245.93,260.16,245.57,260.01,186253.4291,47579226.54,137119
1.60574E+12,11/19/2020,BCHUSDT,246.27,250.03,241.23,245.88,94942.86907,23427153.35,69385
1.60566E+12,11/18/2020,BCHUSDT,255.29,260,241.69,246.23,164845.0967,41080228.97,104398
1.60557E+12,11/17/2020,BCHUSDT,249.67,259.62,248.25,255.39,149020.8903,37843729.59,110779
1.60548E+12,11/16/2020,BCHUSDT,240.4,253.19,233.04,249.6,200360.7094,49378378.69,126806
1.6054E+12,11/15/2020,BCHUSDT,255.13,260.29,235,240.43,227544.0756,56126987.4,200212
1.60531E+12,11/14/2020,BCHUSDT,259.22,263,253.64,255.12,93655.51478,24093503.26,74568
1.60523E+12,11/13/2020,BCHUSDT,260.01,262.5,247.91,259.22,159229.5166,40757949.92,120985
1.60514E+12,11/12/2020,BCHUSDT,256.87,264.9,251.69,259.99,143611.9561,37005950.81,96386
1.60505E+12,11/11/2020,BCHUSDT,257.19,262.5,255.16,256.86,109661.4137,28364199.67,75794
1.60497E+12,11/10/2020,BCHUSDT,264.26,266.53,254.72,257.19,129833.0289,33745866.62,82204
1.60488E+12,11/9/2020,BCHUSDT,270.73,274.24,257.44,264.27,200850.0616,53477561.12,118952
1.60479E+12,11/8/2020,BCHUSDT,253.9,278,247.01,270.8,214982.9171,57195765.85,117749
1.60471E+12,11/7/2020,BCHUSDT,257.78,277.06,245.11,253.91,350878.0968,91989396.43,181100
1.60462E+12,11/6/2020,BCHUSDT,249.52,259.51,248.01,257.79,204240.3255,51892359.28,109946
1.60453E+12,11/5/2020,BCHUSDT,241.14,252,240.34,249.53,229778.0026,56502148.48,126738
1.60445E+12,11/4/2020,BCHUSDT,244.21,244.5,231,241.14,197644.2682,46976670.8,103561
1.60436E+12,11/3/2020,BCHUSDT,257.31,258.81,230,244.22,331235.0443,80310149.8,145231
1.60428E+12,11/2/2020,BCHUSDT,268.03,271.66,253.58,257.28,186173.0185,48640424.27,94880
1.60419E+12,11/1/2020,BCHUSDT,262,270.83,260.16,268.03,89388.18168,23716215.33,47760
1.6041E+12,10/31/2020,BCHUSDT,262,266.31,259.6,262.01,110123.4036,29011028.19,50957
1.60402E+12,10/30/2020,BCHUSDT,267.35,270.62,254.98,261.9,210810.9249,55258833.56,91777
1.60393E+12,10/29/2020,BCHUSDT,268.1,271.56,257.56,267.42,165667.3406,44136951.27,73585
1.60384E+12,10/28/2020,BCHUSDT,264.08,280.98,258.33,268.06,344773.0986,93454307.12,156554
1.60376E+12,10/27/2020,BCHUSDT,259.35,268,257.12,264.11,170495.0737,44864281.85,78614
1.60367E+12,10/26/2020,BCHUSDT,271.07,273.31,252.61,259.36,196483.7612,51844949.38,89960
1.60358E+12,10/25/2020,BCHUSDT,275.79,276.05,268.19,271.11,93327.77517,25376272.17,51261
1.6035E+12,10/24/2020,BCHUSDT,270.39,278.63,267.6,275.8,108002.4406,29521059.9,57192
1.60341E+12,10/23/2020,BCHUSDT,268,276,264.2,270.42,169969.6912,46007092.8,86675
1.60332E+12,10/22/2020,BCHUSDT,258.38,274.65,258.26,267.97,225831.902,60673589.66,117696
1.60324E+12,10/21/2020,BCHUSDT,240.75,264.11,239.98,258.49,265322.0273,67762001.48,126739
1.60315E+12,10/20/2020,BCHUSDT,249.82,250.05,237.67,240.74,139172.6728,33982267.33,78970
1.60307E+12,10/19/2020,BCHUSDT,249.3,252.7,245,249.87,105468.6046,26264449.2,56494
1.60298E+12,10/18/2020,BCHUSDT,244.66,251.01,243.64,249.32,72484.49189,17933326.34,41437
1.60289E+12,10/17/2020,BCHUSDT,250.3,252.6,241.01,244.66,119757.0408,29618199.26,65240
1.60281E+12,10/16/2020,BCHUSDT,262.25,266.54,243.51,250.3,281236.3513,71149180.18,147867
1.60272E+12,10/15/2020,BCHUSDT,259.12,265.2,255.5,262.26,228272.6809,59509379.15,105978
1.60263E+12,10/14/2020,BCHUSDT,253.37,260.48,249.75,259.07,190868.5975,48541574.91,99952
1.60255E+12,10/13/2020,BCHUSDT,239.63,255.43,237.42,253.46,220515.2411,54340013.2,101969
1.60246E+12,10/12/2020,BCHUSDT,238.97,243.99,232.7,239.66,146387.9481,35056836.69,68738
1.60237E+12,10/11/2020,BCHUSDT,237.27,243.77,236.1,238.97,122148.7213,29242357.65,64213
1.60229E+12,10/10/2020,BCHUSDT,237.14,246.45,235.73,237.26,142096.7277,34304832.67,77147
1.6022E+12,10/9/2020,BCHUSDT,233.92,240.18,231.87,237.13,157554.9696,37274113.75,74957
1.60212E+12,10/8/2020,BCHUSDT,222.98,236.44,221.23,233.95,197435.1652,45276099.64,87113
1.60203E+12,10/7/2020,BCHUSDT,219.59,224.63,216.18,222.98,93831.30811,20646364.89,48712
1.60194E+12,10/6/2020,BCHUSDT,221.79,230.41,215.5,219.63,158747.515,35317332.76,80698
1.60186E+12,10/5/2020,BCHUSDT,220.88,222.8,218.06,221.75,67277.28727,14833474.88,34034
1.60177E+12,10/4/2020,BCHUSDT,218.5,222.93,216.37,220.89,47612.61012,10476034.14,27278
1.60168E+12,10/3/2020,BCHUSDT,219.67,221.49,217.61,218.53,41315.77003,9082540.035,23394
1.6016E+12,10/2/2020,BCHUSDT,228.07,228.44,212.14,219.66,127977.8875,28055098.77,69611
1.60151E+12,10/1/2020,BCHUSDT,227.97,234.35,221.7,228.12,145134.2492,33045902.72,72090
1.60142E+12,9/30/2020,BCHUSDT,229.04,231.47,225,227.96,100046.0723,22804034.37,50084
1.60134E+12,9/29/2020,BCHUSDT,225.76,230.5,224.36,229.06,91593.58668,20797981.32,47132
1.60125E+12,9/28/2020,BCHUSDT,229.37,234.86,223.71,225.75,142750.6526,32868629.02,73571
1.60116E+12,9/27/2020,BCHUSDT,221.31,231.97,216.23,229.33,107758.2882,24116297.09,64852
1.60108E+12,9/26/2020,BCHUSDT,216.54,224.39,212.44,221.32,74651.15637,16297951.94,41963
1.60099E+12,9/25/2020,BCHUSDT,216.22,218,210.81,216.52,82751.86333,17765185.34,46495
1.60091E+12,9/24/2020,BCHUSDT,207.99,218.9,206.27,216.22,80128.86091,17108556.83,44474
1.60082E+12,9/23/2020,BCHUSDT,220.08,220.09,203.07,207.97,82400.18281,17521570.07,47827
1.60073E+12,9/22/2020,BCHUSDT,212.52,220.3,210.48,220.08,75236.43768,16137768.31,37904
1.60065E+12,9/21/2020,BCHUSDT,226.25,229,207.46,212.48,162247.4783,35300030.46,76136
1.60056E+12,9/20/2020,BCHUSDT,233.16,233.39,222.02,226.24,83900.40352,19039220.27,42668
1.60047E+12,9/19/2020,BCHUSDT,234,237.8,231.5,233.16,90683.08321,21269785.65,48768
1.60039E+12,9/18/2020,BCHUSDT,232.9,238.9,230,234,100204.8915,23494825.02,50755
1.6003E+12,9/17/2020,BCHUSDT,230.83,239.39,229.6,232.91,119522.8571,27969103.66,58528
1.60021E+12,9/16/2020,BCHUSDT,235.17,235.47,226.21,230.85,145579.0389,33677569.5,73616
1.60013E+12,9/15/2020,BCHUSDT,225.73,241.91,224.76,235.19,231104.5173,54587717.23,122847
1.60004E+12,9/14/2020,BCHUSDT,222.1,228.85,218.88,225.83,113473.9159,25545899.89,60019
1.59996E+12,9/13/2020,BCHUSDT,230.18,234.8,219.15,222.1,120800.9023,27320258.43,67010
1.59987E+12,9/12/2020,BCHUSDT,225.19,230.33,222.41,230.23,84278.97841,19040464.12,38641
1.59978E+12,9/11/2020,BCHUSDT,227.36,228.47,220.39,225.2,77133.94291,17295514.5,40997
1.5997E+12,9/10/2020,BCHUSDT,224.05,230.72,223.74,227.38,103271.6236,23431108.86,53754
1.59961E+12,9/9/2020,BCHUSDT,222.47,228.39,218.48,224.09,82681.91521,18551400.5,41848
1.59952E+12,9/8/2020,BCHUSDT,228.77,230.5,215.66,222.39,145146.9654,32454909.38,93956
1.59944E+12,9/7/2020,BCHUSDT,227.76,229.99,215.44,228.74,181406.6668,40564345.03,118080
1.59935E+12,9/6/2020,BCHUSDT,225.74,233.45,219.04,227.67,154472.6055,35123163.11,110217
1.59926E+12,9/5/2020,BCHUSDT,229.98,234.91,214,225.71,291639.0042,65548858.38,183134
1.59918E+12,9/4/2020,BCHUSDT,213.64,239.91,211.22,229.98,305119.2188,68996328.66,200506
1.59909E+12,9/3/2020,BCHUSDT,263.94,266.36,200.73,213.69,341067.3989,82860980.8,215448
1.599E+12,9/2/2020,BCHUSDT,292.06,295.17,244,263.83,294314.6953,79861501.35,169709
1.59892E+12,9/1/2020,BCHUSDT,273.48,298.05,268.46,292.07,232587.9236,65488139.88,129048
1.59883E+12,8/31/2020,BCHUSDT,279.33,281.45,272.77,273.5,95088.98476,26331238.54,68401
1.59875E+12,8/30/2020,BCHUSDT,268.02,279.58,267.64,279.39,86086.54011,23564871.97,58140
1.59866E+12,8/29/2020,BCHUSDT,268.59,272.65,265.67,268.04,78192.33625,21063990.47,53530
1.59857E+12,8/28/2020,BCHUSDT,264.79,271.93,261.07,268.66,102440.0429,27419824.97,70611
1.59849E+12,8/27/2020,BCHUSDT,274.83,277.16,258.12,264.71,165869.7228,44669388.36,106929
1.5984E+12,8/26/2020,BCHUSDT,275.52,279,271,274.81,101109.1584,27829482.26,84838
1.59831E+12,8/25/2020,BCHUSDT,290.63,291.62,268.21,275.52,146100.6156,40803829.65,116636
1.59823E+12,8/24/2020,BCHUSDT,284.73,295.1,281.97,290.63,95194.72713,27590726.28,80458
1.59814E+12,8/23/2020,BCHUSDT,286.44,288.2,278.62,284.67,69576.69708,19719388.35,68455
1.59805E+12,8/22/2020,BCHUSDT,282.99,287.74,275.9,286.44,97009.60443,27428238.02,82091
1.59797E+12,8/21/2020,BCHUSDT,294.69,305.6,281.28,283.02,174621.8766,51411913.36,126491
1.59788E+12,8/20/2020,BCHUSDT,292.74,296.32,288.63,294.69,103320.7475,30250551.87,75428
1.5978E+12,8/19/2020,BCHUSDT,303.15,309.16,280.8,292.73,185910.3221,54802452.82,130394
1.59771E+12,8/18/2020,BCHUSDT,318.02,324.44,300.5,303.14,214416.3781,66855667.71,141784
1.59762E+12,8/17/2020,BCHUSDT,308.32,325,301.01,318.09,271033.8916,85050856.73,161288
1.59754E+12,8/16/2020,BCHUSDT,302.25,313.92,293.74,308.23,216695.5732,66079814.14,141474
1.59745E+12,8/15/2020,BCHUSDT,293.3,308.62,290.5,302.17,211183.7445,63382991.45,124937
1.59736E+12,8/14/2020,BCHUSDT,295.78,297.97,287.02,293.38,169930.7554,49878690.99,99911
1.59728E+12,8/13/2020,BCHUSDT,284.71,297.12,274.27,295.75,176241.9333,50141191.87,116485
1.59719E+12,8/12/2020,BCHUSDT,281.8,290.2,270.48,284.67,163517.548,46137941.15,103583
1.5971E+12,8/11/2020,BCHUSDT,302.37,305.81,269.59,281.83,232065.2264,67155212.67,136901
1.59702E+12,8/10/2020,BCHUSDT,299.95,309.17,283.75,302.4,198749.8335,60119620.05,125537
1.59693E+12,8/9/2020,BCHUSDT,305.33,309.02,291.51,299.94,141005.2554,42512134.44,105767
1.59684E+12,8/8/2020,BCHUSDT,302.2,309.58,297.07,305.33,160729.7771,48739204.49,106846
1.59676E+12,8/7/2020,BCHUSDT,309,326.33,277.06,302.2,322693.606,100027450,199700
1.59667E+12,8/6/2020,BCHUSDT,293.56,320,287.33,309,269135.2962,81607760.42,151479
1.59659E+12,8/5/2020,BCHUSDT,288.07,298.25,284,293.5,191543.1955,56092530.58,100851
1.5965E+12,8/4/2020,BCHUSDT,296.79,303.14,281.02,288.07,153926.1095,44854164.94,96420
1.59641E+12,8/3/2020,BCHUSDT,284.1,304.69,278.99,296.77,207048.1731,60819483.76,126107
1.59633E+12,8/2/2020,BCHUSDT,319.38,337.9,235.5,284.1,430392.3229,126068678.8,248954
1.59624E+12,8/1/2020,BCHUSDT,300.48,321.19,298,319.39,224854.8837,69858349.67,142954
1.59615E+12,7/31/2020,BCHUSDT,291.62,306.56,287,300.5,157367.5265,46631243.36,104620
1.59607E+12,7/30/2020,BCHUSDT,287.69,300.29,280.55,291.62,188439.2918,54225519.8,111710
1.59598E+12,7/29/2020,BCHUSDT,288.92,294.5,284.95,287.69,184409.1838,53446021.62,112060
1.59589E+12,7/28/2020,BCHUSDT,268.61,297.44,264.45,288.94,307746.9119,86664926.01,184309
1.59581E+12,7/27/2020,BCHUSDT,247.47,275.28,247.04,268.62,274806.4306,71389532.22,166172
1.59572E+12,7/26/2020,BCHUSDT,251.24,257.29,244.03,247.45,156020.6408,39068390.71,91702
